PassengerId,Age,ServiceCost,CryoInt,VIPInt
3174_02,38.0,0.0,1,0
3175_01,38.0,0.0,1,0
3176_01,77.0,10624.0,0,0
3179_01,28.0,2840.0,0,0
3181_01,20.0,791.0,0,0
3182_01,18.0,699.0,0,0
3184_01,10.0,0.0,0,0
3184_02,34.0,0.0,1,0
3185_01,43.0,1979.0,0,0
3188_01,31.0,0.0,1,0
3189_01,40.0,0.0,1,0
3191_01,68.0,0.0,1,0
3195_01,1.0,0.0,0,0
3195_02,60.0,616.0,0,0
3195_03,28.0,706.0,0,0
3195_04,11.0,0.0,0,0
3195_05,0.0,0.0,0,0
3195_06,9.0,0.0,1,0
3196_01,38.0,2599.0,0,0
3200_01,40.0,1457.0,0,0
3201_01,21.0,739.0,0,0
3203_01,24.0,0.0,1,0
3204_02,47.0,7883.0,0,0
3205_01,55.0,0.0,1,0
3206_01,50.0,887.0,0,0
3209_01,10.0,0.0,1,0
3210_02,20.0,4456.0,0,0
3210_03,37.0,5396.0,0,0
3211_01,24.0,2667.0,0,0
3211_03,0.0,0.0,0,0
3212_01,24.0,1669.0,0,0
3213_01,22.0,1766.0,0,0
3215_01,14.0,0.0,1,0
3216_01,3.0,0.0,1,0
3216_02,22.0,0.0,1,0
3216_03,23.0,1609.0,0,0
3217_01,56.0,1014.0,0,0
3218_01,36.0,722.0,0,0
3218_02,58.0,574.0,0,0
3218_03,1.0,0.0,0,0
3219_01,39.0,0.0,1,0
3220_01,33.0,784.0,0,0
3221_01,19.0,616.0,0,0
3225_01,17.0,0.0,1,0
3225_02,28.0,3690.0,0,0
3227_01,21.0,882.0,0,0
3229_01,45.0,3945.0,0,0
3230_01,62.0,0.0,1,0
3232_01,43.0,0.0,1,0
3235_01,27.0,1500.0,0,0
3236_01,1.0,0.0,1,0
3236_02,31.0,1448.0,0,0
3236_03,18.0,791.0,0,0
3237_01,21.0,1766.0,0,0
3237_02,7.0,0.0,0,0
3237_03,22.0,3362.0,0,0
3238_01,26.0,0.0,1,0
3239_01,30.0,0.0,1,0
3240_01,17.0,791.0,0,0
3247_01,25.0,788.0,0,0
3252_01,53.0,2293.0,0,0
3253_01,21.0,753.0,0,0
3254_01,28.0,3994.0,0,0
3255_01,20.0,0.0,1,0
3256_01,54.0,0.0,1,0
3258_01,9.0,0.0,1,0
3259_01,20.0,1881.0,0,0
3260_01,19.0,864.0,0,0
3262_01,32.0,632.0,0,0
3268_01,22.0,0.0,0,0
3269_01,35.0,7986.0,0,0
3270_01,26.0,627.0,0,0
3271_01,51.0,0.0,1,0
3271_02,8.0,0.0,0,0
3272_02,2.0,0.0,1,0
3273_01,19.0,0.0,1,0
3274_01,32.0,0.0,1,0
3274_02,16.0,1800.0,0,0
3275_01,35.0,632.0,0,0
3276_01,33.0,1277.0,0,0
3279_01,9.0,0.0,0,0
3279_03,28.0,0.0,1,0
3279_04,28.0,0.0,1,0
3280_01,31.0,0.0,1,0
3280_02,32.0,1359.0,0,0
3282_01,43.0,0.0,1,0
3282_03,43.0,1675.0,0,0
3283_01,43.0,804.0,0,0
3283_02,19.0,697.0,0,0
3283_03,21.0,784.0,0,0
3283_04,38.0,846.0,0,0
3284_01,17.0,0.0,1,0
3284_02,29.0,0.0,1,0
3287_02,22.0,770.0,0,0
3289_01,16.0,0.0,1,0
3292_01,52.0,0.0,1,0
3292_02,52.0,16771.0,0,0
3292_04,25.0,0.0,0,1
3292_05,34.0,0.0,1,0
3293_01,20.0,1468.0,0,0
3294_01,28.0,0.0,1,0
3295_01,20.0,4393.0,0,0
3296_01,44.0,738.0,0,0
3297_01,64.0,1103.0,0,0
3298_01,27.0,902.0,0,0
3300_01,38.0,0.0,1,0
3300_02,47.0,1774.0,0,0
3301_01,8.0,0.0,1,0
3301_02,1.0,0.0,0,0
3301_03,0.0,0.0,0,0
3304_01,41.0,0.0,1,0
3305_01,35.0,0.0,1,0
3305_02,31.0,1264.0,0,0
3308_01,14.0,672.0,0,0
3309_01,25.0,812.0,0,0
3310_01,26.0,0.0,1,0
3311_01,26.0,2340.0,0,0
3312_01,30.0,4810.0,0,0
3313_01,49.0,0.0,1,0
3314_01,19.0,645.0,0,0
3317_01,27.0,1765.0,0,0
3318_01,39.0,1380.0,0,0
3318_02,32.0,0.0,1,0
3318_03,11.0,0.0,0,0
3318_05,36.0,0.0,1,0
3319_01,56.0,908.0,0,0
3322_01,42.0,0.0,1,0
3323_01,40.0,0.0,1,0
3323_02,53.0,0.0,1,0
3324_01,31.0,0.0,1,0
3324_02,14.0,0.0,1,0
3325_01,31.0,0.0,1,0
3327_01,32.0,772.0,0,0
3328_01,34.0,901.0,0,0
3329_01,55.0,0.0,1,0
3330_01,42.0,1768.0,0,0
3331_01,40.0,803.0,0,0
3332_02,37.0,0.0,1,0
3332_03,17.0,0.0,1,0
3336_01,60.0,0.0,1,0
3337_01,19.0,0.0,1,0
3337_02,30.0,8152.0,0,0
3337_03,32.0,3886.0,0,0
3338_01,28.0,0.0,1,0
3342_01,24.0,0.0,1,0
3343_01,47.0,0.0,1,0
3348_01,32.0,789.0,0,0
3350_01,17.0,2129.0,0,0
3352_01,47.0,0.0,1,0
3353_02,13.0,0.0,1,0
3353_03,22.0,6128.0,0,0
3353_04,61.0,4548.0,0,0
3353_05,19.0,7965.0,0,0
3353_06,45.0,3382.0,0,0
3357_01,18.0,0.0,1,0
3359_01,32.0,812.0,0,0
3360_01,52.0,3288.0,0,1
3361_01,25.0,0.0,1,0
3361_02,9.0,0.0,1,0
3361_03,18.0,0.0,1,0
3361_04,26.0,801.0,0,0
3363_01,20.0,1608.0,0,0
3363_02,6.0,0.0,0,0
3363_03,5.0,0.0,0,0
3364_01,40.0,1851.0,0,0
3365_01,20.0,0.0,1,0
3370_01,18.0,2578.0,0,0
3371_01,42.0,902.0,0,0
3372_01,14.0,0.0,1,0
3377_01,33.0,0.0,1,0
3381_01,35.0,0.0,1,0
3382_01,53.0,726.0,0,0
3382_02,56.0,0.0,1,0
3383_01,35.0,757.0,0,0
3384_01,18.0,864.0,0,0
3384_03,20.0,0.0,1,0
3386_01,44.0,0.0,1,0
3387_01,26.0,0.0,1,0
3389_01,23.0,1289.0,0,0
3391_01,25.0,0.0,1,0
3391_02,42.0,2871.0,0,0
3392_01,20.0,886.0,0,0
3392_02,4.0,0.0,1,0
3392_03,64.0,0.0,1,0
3392_04,0.0,0.0,0,0
3394_01,19.0,736.0,0,0
3395_01,6.0,0.0,0,0
3396_01,23.0,0.0,1,0
3397_01,22.0,397.0,0,0
3402_01,21.0,1048.0,0,0
3403_01,37.0,768.0,0,0
3404_01,24.0,0.0,1,0
3405_01,38.0,0.0,1,0
3405_02,11.0,0.0,0,0
3405_03,6.0,0.0,0,0
3406_01,49.0,4588.0,0,0
3406_02,55.0,12238.0,0,0
3408_01,15.0,0.0,1,0
3409_01,19.0,759.0,0,0
3412_01,48.0,7994.0,0,0
3412_02,25.0,0.0,1,0
3412_03,23.0,6773.0,0,0
3413_01,27.0,0.0,1,0
3415_01,39.0,864.0,0,0
3417_01,28.0,1380.0,0,0
3419_01,47.0,2384.0,0,0
3420_01,65.0,0.0,1,0
3422_02,27.0,0.0,1,0
3424_01,37.0,991.0,0,0
3425_01,31.0,2591.0,0,0
3426_01,33.0,807.0,0,0
3428_01,53.0,0.0,1,0
3428_02,27.0,22358.0,0,0
3430_01,74.0,774.0,0,0
3432_01,23.0,630.0,0,0
3433_01,74.0,7761.0,0,0
3434_01,23.0,0.0,1,0
3437_01,26.0,781.0,0,0
3437_02,0.0,0.0,1,0
3438_01,0.0,0.0,1,0
3438_02,24.0,1572.0,0,0
3439_03,26.0,0.0,1,0
3439_04,39.0,4202.0,0,0
3440_01,17.0,1026.0,0,0
3441_01,15.0,639.0,0,0
3442_01,37.0,645.0,0,0
3444_01,33.0,27086.0,0,0
3444_02,16.0,0.0,1,0
3444_04,7.0,0.0,0,0
3446_01,44.0,0.0,1,0
3447_01,42.0,1265.0,0,0
3449_01,29.0,908.0,0,0
3450_01,22.0,7163.0,0,0
3450_02,21.0,3806.0,0,0
3453_01,21.0,0.0,1,0
3454_01,21.0,0.0,1,0
3455_01,13.0,0.0,1,0
3456_01,16.0,0.0,1,0
3459_01,36.0,0.0,1,0
3461_01,26.0,540.0,0,0
3464_01,14.0,892.0,0,0
3464_02,29.0,0.0,1,0
3465_01,19.0,1289.0,0,0
3467_01,51.0,971.0,0,0
3468_01,64.0,0.0,1,0
3469_01,41.0,0.0,1,0
3470_02,16.0,0.0,1,0
3473_01,20.0,1400.0,0,0
3474_01,31.0,0.0,1,0
3474_02,38.0,2742.0,0,0
3474_03,59.0,0.0,1,0
3475_01,33.0,0.0,1,0
3475_03,49.0,9108.0,0,0
3476_02,0.0,0.0,0,0
3476_04,24.0,813.0,0,0
3478_01,52.0,0.0,0,0
3480_01,50.0,689.0,0,0
3483_01,31.0,641.0,0,0
3484_01,25.0,0.0,1,0
3484_02,62.0,2911.0,0,0
3485_01,49.0,3676.0,0,0
3485_02,24.0,0.0,1,0
3485_03,33.0,3288.0,0,0
3486_01,20.0,585.0,0,0
3487_01,46.0,4598.0,0,0
3488_01,26.0,0.0,0,0
3488_02,52.0,3500.0,0,0
3489_02,39.0,0.0,1,0
3490_01,29.0,3443.0,0,0
3490_02,19.0,3140.0,0,0
3491_01,15.0,613.0,0,0
3492_01,33.0,788.0,0,0
3495_01,47.0,11032.0,0,0
3495_02,34.0,9095.0,0,0
3495_03,26.0,0.0,1,0
3495_04,15.0,0.0,1,0
3496_02,27.0,1774.0,0,0
3497_01,38.0,1057.0,0,1
3499_01,21.0,907.0,0,0
3499_02,1.0,0.0,0,0
3499_03,38.0,1048.0,0,0
3499_04,0.0,0.0,0,0
3501_01,32.0,2384.0,0,0
3504_01,27.0,0.0,1,0
3506_01,48.0,0.0,1,0
3511_01,22.0,2901.0,0,0
3512_01,28.0,858.0,0,0
3514_01,19.0,809.0,0,0
3515_01,37.0,0.0,1,0
3515_02,46.0,0.0,1,0
3519_01,16.0,723.0,0,0
3519_02,0.0,0.0,1,0
3519_03,0.0,0.0,1,0
3520_01,26.0,809.0,0,0
3520_02,13.0,0.0,1,0
3521_01,23.0,0.0,1,0
3521_02,70.0,0.0,1,0
3523_01,21.0,0.0,1,0
3525_01,40.0,0.0,1,0
3527_01,18.0,1422.0,0,1
3530_01,15.0,0.0,1,0
3531_01,28.0,1573.0,0,0
3533_01,18.0,2081.0,0,0
3534_01,23.0,702.0,0,0
3535_01,36.0,1329.0,0,0
3535_02,25.0,0.0,1,0
3536_01,28.0,0.0,1,0
3537_01,29.0,725.0,0,0
3539_01,31.0,788.0,0,0
3540_01,14.0,0.0,1,0
3542_01,31.0,0.0,1,0
3543_01,39.0,3073.0,0,0
3543_02,17.0,0.0,1,0
3543_03,56.0,0.0,1,0
3548_01,48.0,1799.0,0,0
3550_01,53.0,0.0,1,0
3550_02,5.0,0.0,1,0
3550_03,21.0,0.0,1,0
3552_01,50.0,3238.0,0,0
3552_02,18.0,0.0,1,0
3553_01,28.0,2384.0,0,0
3555_01,28.0,1051.0,0,0
3556_01,18.0,0.0,1,0
3558_01,37.0,3026.0,0,0
3558_02,19.0,0.0,1,0
3559_01,27.0,1181.0,0,0
3560_01,37.0,879.0,0,0
3561_01,43.0,0.0,1,0
3561_02,17.0,3394.0,0,0
3562_01,21.0,4780.0,0,0
3562_02,55.0,3793.0,0,0
3563_01,14.0,0.0,1,0
3564_01,24.0,0.0,1,0
3565_01,26.0,0.0,1,0
3566_01,19.0,845.0,0,0
3567_01,20.0,3062.0,0,0
3568_01,14.0,661.0,0,0
3569_01,19.0,0.0,1,0
3570_01,15.0,623.0,0,0
3572_01,25.0,1698.0,0,0
3573_01,24.0,1179.0,0,0
3576_01,22.0,1271.0,0,0
3577_01,26.0,1192.0,0,0
3578_01,23.0,0.0,1,0
3579_01,20.0,2261.0,0,0
3582_01,53.0,907.0,0,0
3584_01,55.0,1264.0,0,0
3586_01,22.0,768.0,0,0
3588_01,35.0,1057.0,0,0
3588_02,40.0,875.0,0,0
3591_01,22.0,1609.0,0,0
3592_01,22.0,879.0,0,0
3594_01,64.0,0.0,1,0
3595_01,40.0,0.0,1,0
3596_01,8.0,0.0,0,0
3597_01,25.0,914.0,0,0
3598_01,19.0,676.0,0,0
3600_01,24.0,0.0,1,0
3605_01,31.0,0.0,1,0
3606_01,46.0,0.0,1,0
3607_01,31.0,0.0,1,0
3608_01,17.0,0.0,1,0
3608_02,16.0,0.0,1,0
3609_02,27.0,1955.0,0,0
3609_04,26.0,0.0,1,0
3610_01,17.0,0.0,1,0
3612_01,24.0,791.0,0,0
3613_01,18.0,733.0,0,0
3614_01,20.0,558.0,0,0
3615_01,10.0,0.0,0,0
3616_01,23.0,0.0,1,0
3619_01,36.0,16396.0,0,0
3620_01,27.0,0.0,1,0
3622_01,54.0,0.0,1,0
3624_01,29.0,0.0,0,0
3625_01,37.0,987.0,0,0
3626_01,36.0,0.0,1,0
3628_01,18.0,643.0,0,0
3629_01,28.0,0.0,1,0
3630_01,61.0,741.0,0,0
3631_01,19.0,828.0,0,0
3634_01,29.0,718.0,0,0
3636_01,37.0,1800.0,0,0
3639_01,29.0,5287.0,0,0
3640_01,38.0,1620.0,0,0
3640_02,41.0,0.0,1,0
3641_01,23.0,0.0,1,0
3641_03,0.0,0.0,0,0
3642_01,46.0,900.0,0,0
3644_01,36.0,0.0,1,0
3645_01,42.0,0.0,1,0
3645_03,16.0,0.0,1,0
3645_04,43.0,0.0,1,0
3647_01,22.0,0.0,1,0
3648_01,39.0,1144.0,0,0
3650_01,37.0,0.0,1,0
3652_01,28.0,0.0,1,0
3653_01,29.0,907.0,0,0
3654_01,14.0,831.0,0,0
3654_02,15.0,865.0,0,0
3655_01,17.0,3435.0,0,0
3658_01,4.0,0.0,1,0
3658_02,24.0,2395.0,0,0
3662_02,38.0,0.0,1,0
3667_01,26.0,0.0,1,0
3668_01,41.0,0.0,1,0
3671_01,50.0,790.0,0,0
3674_01,34.0,908.0,0,0
3677_01,24.0,660.0,0,0
3678_01,24.0,791.0,0,0
3679_01,45.0,0.0,0,0
3680_01,35.0,5071.0,0,0
3680_02,23.0,0.0,1,0
3681_01,23.0,0.0,1,0
3682_01,19.0,0.0,1,0
3686_01,24.0,703.0,0,0
3688_01,2.0,0.0,0,0
3688_02,0.0,0.0,0,0
3688_03,20.0,0.0,1,0
3690_01,35.0,822.0,0,0
3691_01,34.0,1767.0,0,0
3692_01,26.0,887.0,0,0
3693_01,26.0,0.0,1,0
3699_01,32.0,0.0,1,0
3699_03,30.0,0.0,1,0
3699_04,57.0,7941.0,0,0
3702_01,32.0,0.0,1,0
3703_02,20.0,1680.0,0,0
3705_01,19.0,593.0,0,0
3706_01,16.0,1040.0,0,0
3706_02,18.0,1112.0,0,0
3707_01,18.0,769.0,0,0
3707_02,22.0,889.0,0,0
3710_01,35.0,809.0,0,0
3710_02,8.0,0.0,0,0
3710_03,5.0,0.0,1,0
3711_01,40.0,0.0,1,0
3711_02,31.0,3703.0,0,0
3711_03,9.0,0.0,1,0
3713_01,56.0,0.0,1,0
3713_02,39.0,0.0,1,0
3713_03,18.0,0.0,1,0
3715_02,1.0,0.0,1,0
3715_03,2.0,0.0,0,0
3715_04,16.0,0.0,1,0
3716_01,18.0,1792.0,0,0
3719_01,28.0,3702.0,0,1
3719_02,45.0,0.0,1,0
3724_01,24.0,0.0,1,0
3728_01,16.0,0.0,1,0
3729_01,40.0,0.0,1,0
3732_02,29.0,20168.0,0,0
3732_03,31.0,0.0,1,0
3733_01,34.0,2468.0,0,1
3734_01,15.0,0.0,1,0
3735_01,43.0,4197.0,0,0
3735_02,30.0,2829.0,0,0
3736_01,61.0,6074.0,0,0
3737_01,48.0,882.0,0,0
3737_02,17.0,0.0,1,0
3739_01,19.0,808.0,0,0
3741_01,29.0,0.0,1,0
3742_02,24.0,0.0,1,0
3743_01,19.0,887.0,0,0
3744_01,34.0,1359.0,0,1
3747_01,39.0,3047.0,0,0
3747_02,26.0,0.0,1,0
3747_04,18.0,0.0,1,0
3749_01,45.0,0.0,1,0
3749_02,32.0,0.0,1,0
3750_01,18.0,3512.0,0,0
3751_01,24.0,1561.0,0,0
3752_01,52.0,1901.0,0,0
3753_01,55.0,716.0,0,0
3755_01,24.0,0.0,1,0
3755_02,8.0,0.0,1,0
3757_01,38.0,0.0,1,0
3758_01,18.0,753.0,0,0
3758_02,23.0,0.0,1,0
3759_01,26.0,0.0,1,0
3760_01,21.0,0.0,1,0
3761_01,45.0,4537.0,0,0
3767_01,44.0,9636.0,0,0
3768_01,20.0,717.0,0,0
3769_01,47.0,1299.0,0,0
3771_01,28.0,9671.0,0,0
3772_01,8.0,0.0,0,0
3773_01,22.0,609.0,0,0
3773_02,42.0,1558.0,0,0
3773_03,23.0,1257.0,0,0
3774_01,30.0,830.0,0,0
3774_02,18.0,0.0,1,0
3774_03,35.0,803.0,0,0
3775_01,42.0,0.0,1,0
3776_01,29.0,6360.0,0,0
3777_01,35.0,0.0,1,0
3778_01,48.0,807.0,0,0
3779_01,24.0,701.0,0,0
3781_01,38.0,2129.0,0,0
3783_01,51.0,1287.0,0,0
3785_01,22.0,0.0,1,0
3786_02,42.0,2383.0,0,0
3787_01,55.0,0.0,1,0
3787_02,7.0,0.0,0,0
3788_01,25.0,803.0,0,0
3789_01,15.0,0.0,1,0
3793_01,23.0,0.0,1,0
3796_01,33.0,27650.0,0,0
3797_01,26.0,0.0,0,0
3798_01,67.0,0.0,1,0
3801_01,27.0,473.0,0,0
3803_01,33.0,2005.0,0,0
3804_01,18.0,801.0,0,0
3807_01,18.0,0.0,1,0
3810_01,51.0,809.0,0,0
3811_01,54.0,0.0,1,0
3811_02,33.0,3389.0,0,0
3814_01,57.0,0.0,1,0
3815_01,23.0,804.0,0,0
3816_01,24.0,905.0,0,0
3818_01,32.0,698.0,0,0
3820_01,21.0,0.0,1,0
3822_01,41.0,712.0,0,0
3823_01,27.0,1192.0,0,0
3826_01,18.0,1789.0,0,0
3830_01,34.0,706.0,0,0
3831_01,73.0,1057.0,0,0
3832_01,40.0,3570.0,0,0
3835_01,63.0,906.0,0,0
3836_01,21.0,1151.0,0,0
3838_01,21.0,844.0,0,0
3839_01,23.0,1049.0,0,0
3841_01,31.0,1309.0,0,0
3842_01,41.0,697.0,0,0
3846_01,15.0,0.0,1,0
3847_01,36.0,3399.0,0,0
3848_01,24.0,746.0,0,0
3849_01,27.0,753.0,0,0
3850_01,24.0,4533.0,0,0
3850_02,19.0,0.0,1,0
3850_03,25.0,6167.0,0,0
3850_04,39.0,0.0,1,0
3850_05,15.0,0.0,1,0
3850_06,31.0,3340.0,0,0
3850_07,25.0,0.0,1,0
3851_01,57.0,6514.0,0,0
3853_01,18.0,757.0,0,0
3854_01,33.0,0.0,1,0
3856_01,23.0,1100.0,0,0
3862_01,38.0,0.0,1,0
3862_02,21.0,3224.0,0,0
3862_03,31.0,0.0,1,0
3862_04,13.0,3362.0,0,0
3862_05,54.0,1345.0,0,0
3866_01,43.0,970.0,0,0
3868_02,9.0,0.0,0,0
3868_03,9.0,0.0,0,0
3868_04,0.0,0.0,0,0
3868_05,16.0,872.0,0,0
3868_06,42.0,0.0,1,0
3868_07,9.0,0.0,1,0
3870_01,22.0,0.0,1,0
3871_01,47.0,0.0,1,0
3872_01,30.0,0.0,1,0
3873_01,29.0,2524.0,0,0
3874_02,22.0,3844.0,0,0
3875_01,19.0,788.0,0,0
3879_01,31.0,1461.0,0,0
3883_01,17.0,0.0,1,0
3883_02,38.0,5389.0,0,0
3886_01,36.0,0.0,1,0
3888_01,0.0,0.0,0,0
3890_01,21.0,0.0,1,0
3894_01,18.0,609.0,0,0
3895_01,36.0,0.0,1,0
3895_03,5.0,0.0,0,0
3897_01,25.0,0.0,1,0
3898_01,14.0,0.0,1,0
3899_01,23.0,0.0,1,0
3903_01,2.0,0.0,0,0
3903_02,1.0,0.0,1,0
3903_04,6.0,0.0,0,0
3903_05,56.0,970.0,0,0
3903_06,4.0,0.0,1,0
3904_01,65.0,909.0,0,0
3907_01,36.0,0.0,1,0
3909_01,25.0,0.0,1,0
3911_01,41.0,1064.0,0,0
3911_02,20.0,1619.0,0,0
3911_03,18.0,0.0,1,0
3912_01,15.0,902.0,0,0
3913_01,23.0,636.0,0,0
3913_02,29.0,599.0,0,0
3915_01,33.0,0.0,1,0
3916_01,14.0,1675.0,0,0
3916_02,55.0,0.0,1,0
3917_01,30.0,3003.0,0,0
3921_01,26.0,788.0,0,0
3922_01,33.0,0.0,1,0
3923_01,18.0,730.0,0,0
3923_02,9.0,0.0,1,0
3923_03,0.0,0.0,1,0
3924_01,19.0,694.0,0,0
3927_01,38.0,12749.0,0,0
3927_02,42.0,3710.0,0,0
3928_01,28.0,3701.0,0,0
3928_02,37.0,0.0,1,0
3930_01,29.0,1820.0,0,0
3931_01,42.0,701.0,0,0
3932_01,18.0,2998.0,0,0
3932_02,34.0,836.0,0,0
3933_01,34.0,0.0,1,0
3935_01,18.0,0.0,1,0
3936_01,24.0,3537.0,0,0
3937_01,24.0,645.0,0,0
3938_01,56.0,0.0,1,0
3938_02,2.0,0.0,1,0
3938_03,12.0,0.0,1,0
3939_01,37.0,1618.0,0,0
3940_01,60.0,2739.0,0,1
3941_01,55.0,0.0,1,0
3942_01,20.0,0.0,1,0
3944_01,28.0,1895.0,0,0
3945_01,28.0,0.0,1,0
3946_01,37.0,1308.0,0,0
3948_01,18.0,857.0,0,0
3949_01,14.0,787.0,0,0
3950_01,29.0,14864.0,0,0
3952_01,51.0,556.0,0,0
3954_01,45.0,0.0,1,0
3955_01,45.0,0.0,1,0
3958_01,41.0,1192.0,0,0
3959_01,21.0,5525.0,0,0
3959_02,28.0,673.0,0,0
3959_03,0.0,0.0,1,0
3960_01,46.0,880.0,0,0
3961_01,41.0,0.0,1,0
3962_02,55.0,1649.0,0,0
3964_01,21.0,0.0,1,0
3966_01,49.0,599.0,0,0
3966_03,0.0,0.0,0,0
3968_01,17.0,0.0,1,0
3970_01,23.0,1119.0,0,0
3971_01,44.0,908.0,0,0
3973_01,29.0,0.0,1,0
3974_01,19.0,761.0,0,0
3974_02,3.0,0.0,1,0
3976_01,29.0,7223.0,0,0
3977_01,19.0,721.0,0,0
3980_01,22.0,0.0,1,0
3981_01,33.0,703.0,0,0
3985_01,50.0,848.0,0,0
3986_01,54.0,1222.0,0,0
3986_02,43.0,1598.0,0,0
3987_01,17.0,2302.0,0,0
3988_01,26.0,1719.0,0,0
3991_01,44.0,1262.0,0,0
3992_01,51.0,1108.0,0,0
3994_01,29.0,0.0,1,0
3995_01,4.0,0.0,0,0
3995_02,40.0,732.0,0,0
3995_03,27.0,810.0,0,0
3995_04,8.0,0.0,0,0
3995_05,3.0,0.0,0,0
3995_06,11.0,0.0,0,0
3996_01,24.0,1192.0,0,0
3997_01,25.0,522.0,0,0
3998_01,28.0,6515.0,0,0
3999_01,25.0,1017.0,0,0
4000_01,27.0,0.0,1,0
4000_02,25.0,803.0,0,0
4000_03,0.0,0.0,1,0
4001_01,58.0,970.0,0,0
4001_02,3.0,0.0,1,0
4001_03,4.0,0.0,1,0
4001_04,2.0,0.0,1,0
4001_05,34.0,861.0,0,0
4001_06,5.0,0.0,0,0
4002_01,46.0,0.0,1,0
4003_01,22.0,1417.0,0,0
4005_01,8.0,0.0,0,0
4005_02,17.0,1014.0,0,0
4005_03,4.0,0.0,0,0
4005_04,12.0,0.0,1,0
4005_05,40.0,0.0,1,0
4005_06,16.0,2284.0,0,0
4005_08,8.0,0.0,1,0
4006_02,2.0,0.0,1,0
4006_03,59.0,684.0,0,0
4008_01,33.0,0.0,1,0
4009_01,51.0,1475.0,0,0
4010_01,38.0,0.0,1,0
4013_01,14.0,947.0,0,0
4014_01,42.0,4689.0,0,0
4014_02,28.0,6356.0,0,0
4016_01,34.0,906.0,0,0
4017_02,30.0,0.0,1,0
4017_04,26.0,0.0,1,0
4017_05,23.0,1486.0,0,0
4019_01,59.0,640.0,0,0
4020_01,37.0,12558.0,0,0
4021_01,32.0,2505.0,0,0
4022_01,37.0,740.0,0,0
4026_01,42.0,0.0,1,0
4027_01,29.0,0.0,1,0
4030_01,2.0,0.0,0,0
4030_02,10.0,0.0,1,0
4030_03,0.0,0.0,0,0
4030_04,21.0,0.0,1,0
4030_05,8.0,0.0,0,0
4031_02,27.0,0.0,1,0
4033_01,49.0,11695.0,0,0
4034_01,38.0,0.0,1,0
4035_01,21.0,0.0,1,0
4036_01,22.0,886.0,0,0
4037_01,14.0,0.0,1,0
4038_01,24.0,0.0,1,0
4039_01,24.0,778.0,0,0
4042_03,26.0,0.0,1,0
4044_01,32.0,1390.0,0,0
4044_03,10.0,0.0,1,0
4045_01,49.0,3488.0,0,0
4046_01,14.0,0.0,1,0
4047_01,29.0,0.0,1,0
4049_01,25.0,0.0,1,0
4050_01,36.0,13542.0,0,0
4053_01,22.0,0.0,1,0
4055_01,21.0,645.0,0,0
4058_01,36.0,882.0,0,0
4060_01,54.0,1415.0,0,0
4061_01,30.0,2384.0,0,0
4061_02,0.0,0.0,1,0
4063_01,42.0,0.0,1,0
4065_01,25.0,1700.0,0,0
4066_02,22.0,0.0,1,0
4069_01,24.0,2486.0,0,0
4075_01,38.0,10750.0,0,0
4076_01,23.0,1619.0,0,0
4078_01,21.0,0.0,1,0
4079_01,55.0,1687.0,0,0
4080_01,20.0,729.0,0,0
4081_01,50.0,809.0,0,0
4082_01,22.0,0.0,0,0
4083_01,21.0,8060.0,0,0
4084_01,26.0,2315.0,0,0
4089_01,36.0,3418.0,0,0
4090_01,46.0,1778.0,0,0
4091_01,26.0,645.0,0,0
4093_01,24.0,693.0,0,0
4095_01,14.0,2308.0,0,0
4096_01,46.0,1121.0,0,0
4097_01,15.0,983.0,0,0
4098_01,30.0,0.0,1,0
4101_01,38.0,1309.0,0,0
4102_01,48.0,0.0,1,0
4103_01,31.0,0.0,1,0
4104_01,41.0,1025.0,0,0
4106_01,43.0,909.0,0,0
4107_01,23.0,770.0,0,0
4108_01,48.0,0.0,1,0
4110_01,25.0,997.0,0,0
4112_01,28.0,0.0,1,0
4113_01,16.0,0.0,1,0
4113_02,45.0,2691.0,0,0
4114_01,31.0,0.0,1,0
4115_01,19.0,0.0,1,0
4116_01,21.0,776.0,0,0
4128_01,54.0,1286.0,0,1
4128_02,0.0,0.0,0,0
4129_01,23.0,799.0,0,0
4130_01,19.0,0.0,1,0
4132_01,18.0,0.0,1,0
4134_01,40.0,0.0,1,0
4135_01,58.0,2365.0,0,0
4137_01,39.0,704.0,0,0
4140_01,23.0,722.0,0,0
4141_01,11.0,0.0,0,0
4143_01,29.0,0.0,1,0
4144_01,36.0,790.0,0,0
4145_01,13.0,647.0,0,0
4147_02,45.0,0.0,1,0
4150_01,46.0,1029.0,0,0
4151_01,15.0,0.0,1,0
4152_01,35.0,634.0,0,0
4154_01,23.0,0.0,1,0
4158_01,27.0,791.0,0,0
4163_01,16.0,0.0,1,0
4165_01,37.0,954.0,0,0
4166_01,45.0,0.0,1,0
4166_02,58.0,4058.0,0,1
4168_01,38.0,880.0,0,0
4168_02,28.0,789.0,0,0
4169_01,47.0,0.0,1,0
4169_02,41.0,1580.0,0,0
4171_01,23.0,0.0,1,0
4172_01,24.0,0.0,1,0
4172_02,58.0,2638.0,0,0
4172_03,36.0,0.0,1,0
4172_04,24.0,1413.0,0,0
4172_05,56.0,1129.0,0,0
4172_06,15.0,0.0,1,0
4172_07,19.0,2398.0,0,0
4173_01,27.0,791.0,0,0
4174_01,47.0,944.0,0,0
4175_01,37.0,716.0,0,0
4176_01,39.0,0.0,1,0
4176_02,20.0,0.0,1,0
